ID LOCAL ;DESCRIÇÃO LOCAL;RAZÃO SOCIAL LOCAL;ATIVO LOCAL;CÓDIGO DO LOCAL NO UMOV.ME;PAÍS;ESTADO;CIDADE;BAIRRO;TIPO LOGRADOURO;LOGRADOURO;NÚMERO LOGRADOURO;COMPLEMENTO LOGRADOURO;CEP;DDI TELEFONE CELULAR;DDD TELEFONE CELULAR;NÚMERO TELEFONE CELULAR;DDI TELEFONE FIXO;DDD TELEFONE FIXO;NUMERO TELEFONE FIXO;E-MAIL;OBSERVAÇÃO;CNPJ;Inscrição estadual;Vendedor;AVISO;Loja Numero;Regiao;Segunda-Feira;Terça-Feira;Quarta-Feira;Quinta-Feira;Sexta-Feira;Sábado;TT;Rota;Montado;Lider;Telefone Lider;Promotor;Telefone Promotor;Mix
C008667;ANDRADE & SILVA COMERCIO DE ALIMENTOS LTDA (C008667);VAREJO PEQUENO;1;269926952;Brasil;SP;MOGI DAS CRUZES;;ESTRADA;JUNDIAPEBA QUATINGA;;119;08.750-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008635;GRILO ATACAREJO LTDA (C008635);VAREJO PEQUENO;1;269926951;Brasil;SP;Saltinho;;RUA;ECIO BIFFE CAVALLARI;;50;13.440-120;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008589;MERCADAO DO TOPO LTDA (C008589);REDE DIA MAIS;1;269926950;Brasil;SP;SÃO SEBASTIÃO;;RUA;ANTONIO PEREIRA DA SILVA;;461;11610-172;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008678;SUPERMERCADO MAISMIX LTDA (C008678);VAREJO PEQUENO;1;269926953;Brasil;SP;São José dos Campos;;AV;CIDADE JARDIM;;5451;12.232-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008712;VILA ZAIRA HORTIFRUTI LTDA (C008712);REDE SITIO VERDE;1;269926954;Brasil;SP;Guarulhos;;R;CONSTANCIO COLALILO;;630;07.024-150;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008659;SUPERMERCADO VERAN LTDA. (C008659);REDE VERAN;1;269927395;Brasil;SP;Itaquaquecetuba;;PC;PADRE JOAO ALVARES;;218;08.570-050;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008842;SILVA E BARBOSA COMERCIO DE ALIMENTOS LTDA (C008842);REDE BARBOSA;1;269926955;Brasil;SP;São José dos Campos;;AV;JUCA DE CARVALHO;;66;12.213-275;55;;;55;;;N/A;;;;;;;;;;;;;;;;;;;;;Barbosa Alto da Ponte SJC - C008842
C008847;SEM RESERVAS COMUNICACAO E MARKETING DIGITAL LTDA (C008847);PADRAO;1;269926956;Brasil;SP;Guararema;;R;RAUL DE CASTRO;;45;08.900-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C007685;RT ALIMENTOS LTDA (C007685);VAREJO PEQUENO;1;269927414;Brasil;SP;São Paulo;;RUA;PEDRO BARBOSA;;141;3579130;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008485;GOOD SUPERMERCADOS LTDA (C008485);VAREJO PEQUENO;1;269926958;Brasil;SP;LIMEIRA;;R;LUIZ BASSINELLO;;222;13.483-124;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008907;SERGIO GERALDO DOMICIANO (C008907);SUBPRODUTO;1;269926957;Brasil;SP;Mogi das Cruzes;;ESTRADA;ESTRADA MUNICIPAL DO SATO 248- VILA MORAIS 000001;;SN;08.700-990;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008601;JUNDU PRAIA BAR LTDA (C008601);RESTAURANTE;1;269926960;Brasil;SP;UBATUBA;;AV;LEOVIGILDO DIAS VIEIRA;;810;11.688-600;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008570;HEALTH NUTRICAO E SERVICOS LTDA (C008570);VAREJO PEQUENO;1;269926959;Brasil;SP;Hortolândia;;ESTRADA;SETE;;15;13.186-521;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008634;LAJ COMERCIO DE ALIMENTOS LTDA (C008634);VAREJO PEQUENO;1;269926961;Brasil;SP;Santa Isabel;;RUA;DAS ORQUIDEAS;;92;07.500-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008639;SUPERMERCADO VERAN LTDA. (C008639);REDE VERAN;1;269926962;Brasil;SP;São Paulo;;EST;DO LAGEADO VELHO;;118;08.451-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008741;PONTO AZUL MATERIAIS PARA CONSTRUCAO E LOJA DE VARIEDADES LTDA (C008741);DISTRIBUIDOR;1;269926963;Brasil;SP;Santa Isabel;;ROD;PREFEITO JOAQUIM SIMAO;;10000;07.500-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008786;MANA DE MERITI MERCADO LTDA (C008786);SUPER REDE;1;269926964;Brasil;RJ;SAO JOAO DE MERITI;;RUA;JOANA KALIL;;SN;25552-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008821;ASSOCIACAO AGRICOLA NOVOS CAMPOS (C008821);VAREJO PEQUENO;1;269926965;Brasil;SP;Caçapava;;ALAMEDA;DAS TIBUJINAS;;311;12283503;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008866;MITRA DIOCESANA DE SAO JOSE DOS CAMPOS (C008866);PADRAO;1;269926966;Brasil;SP;São José dos Campos;;R;BENEDITO DE PAULA FERREIRA;;439;12.226-550;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C009213;ORGANIZACOES VICTORIA E PENEDO LTDA ME (C009213);SUPER COMPRAS;1;269926967;Brasil;RJ;NOVA IGUACU;;AV;ABILIO AUGUSTO TAVORA;;5909;26291-200;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008857;THC ALIMENTOS ATACADISTA LTDA (C008857);VAREJO PEQUENO;1;269926969;Brasil;SP;Pindamonhangaba;;R;JOAO PESSOA;;51;12.444-250;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008859;MERCADO MINEIRAO DE ANGRA LTDA (C008859);VAREJO PEQUENO;1;269926970;Brasil;RJ;Angra dos Reis;;R;PRESIDENTE GETULIO VARGAS;;672;23.954-095;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C009411;MERCADINHO LIDER DO ITAIM LT (C009411);PADRAO;1;269926968;Brasil;SP;SAO PAULO;;RUA;TIBURCIO DE SOUZA;;1457;08140-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008871;MERCADO E BAZAR GUIMARAES LTDA (C008871);SUPER REDE;1;269926971;Brasil;RJ;RIO DE JANEIRO;;AV;BACAXA;;2;23066-450;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C009315;ATACADAO S.A. (C009315);ATACADAO SP;1;269926972;Brasil;SP;PRAIA GRANDE;;AV;PRESIDENTE KENNEDY;;1876;11702-200;55;;;55;;;N/A;;;;;;;;;;;;;;;;;;;;;Atacadão SP
C011940;ENXUTO SUPERMERCADOS LTDA (C011940);ENXUTO;1;269926973;Brasil;SP;SUMARE;;AV;PEDRO PASCOAL DOS SANTOS;;410;13178-561;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C004572;DIO MAR COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS LTDA (C004572);REDE POUP MARKET;1;269926974;Brasil;RJ;Rio de Janeiro;;RUA;ARAQUEM;;626;21860-005;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C004629;ROLDAO AUTO SERVICO COMERCIO DE ALIMENTOS S/A (C004629);ROLDAO;1;269926975;Brasil;SP;Itu;;AVENIDA;CAETANO RUGGIERI;;3518;13310-160;55;;;55;;;flavia.oliveira@fantasticoalimentos.com.br;;;;;;;;;;;;;;;;;;;;;Roldão
C004630;ROLDAO AUTO SERVICO COMERCIO DE ALIMENTOS S/A (C004630);ROLDAO;1;269926976;Brasil;SP;Mogi Guaçu;;AVENIDA;BANDEIRANTES;;1801;13846-010;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C004633;ROLDAO AUTO SERVICO COMERCIO DE ALIMENTOS S/A (C004633);ROLDAO;1;269926977;Brasil;SP;São Paulo;;RUA;INACIO MONTEIRO;;8;08490-000;55;;;55;;;flavia.oliveira@fantasticoalimentos.com.br;;;;;;;;;;;;;;;;;;;;;Roldão
C004804;RECANTO 958 BAR E LANCHONETE EIRELI (C004804);RESTAURANTE;1;269926978;Brasil;SP;São Paulo;;AVENIDA;DR CARDOSO DE MELO;;958;04548-004;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C004856;OBOM ATACADISTA LTDA (C004856);REDE OBOM;1;269926980;Brasil;RJ;Rio de Janeiro;;ESTRADA;DO MATO ALTO;;7500;23020-700;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C004841;A.G. MAIS SUPERMERCADO LTDA (C004841);REDE ALTO GIRO;1;269926979;Brasil;SP;Piracicaba;;AVENIDA;BRASILIA;;2070;13412-221;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C004868;COMUNIDADE TERAPEUTICA MONTE SINAI (C004868);OUTROS;1;269926981;Brasil;SP;Jacareí;;EST;RIO PARATEI;;290;12.331-050;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005100;SENDAS DISTRIBUIDORA S/A (C005100);ASSAI  SP;1;269926982;Brasil;SP;Araraquara;;AVENIDA;JOSE BONIFACIO;;483;14801-150;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005133;BRUTOS DO VALE PROMOCOES E EVENTOS EIRELI (C005133);OUTROS;1;269926983;Brasil;SP;JACAREI;;RUA;ANTONIO AFONSO;;154;12.327-270;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005138;ASSOCIACAO TALENTOS ESPECIAIS LIBERDADE ESPERANCA BENEFICENTE DE OPORTUNIDADES AO MENOR - TELEBOM (C005138);REDE BOM PRATO;1;269926984;Brasil;SP;São Paulo;;RUA;ERNEST RENAM;;960;05659-020;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008984;A M SUPERMERCADO LIMITADA EPP (C008984);PADRAO;1;269926985;Brasil;RJ;ANGRA DOS REIS;;RUA;FRANCELINO ALVES DE LIMA;;442;23932-005;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C009575;MERCADINHO ALMEIDA E DIAS LTDA ME (C009575);PADRAO;1;269926986;Brasil;SP;SAO JOSE DOS CAMPOS;;AV;JOAO DE OLIVEIRA E SILVA;;323;12239-290;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C007784;MERCADAO DO PORTO NOVO LTDA (C007784);REDE DIA MAIS;1;269927415;Brasil;SP;CARAGUATATUBA;;AV;JOSE HERCULANO;;6380;11667-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C012097;MERCADINHO NUNES VIEIRA SANTOS LTDA ME (C012097);PADRAO;1;269926988;Brasil;SP;CACAPAVA;;AV;HONORIO FERREIRA PEDROSA;;820;12283-010;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C011807;POUPE MAMBUCABA COMERCIO DE ALIMENTOS LTDA (C011807);REDE POUPE  RJ;1;269926987;Brasil;RJ;ANGRA DOS REIS;;AV;FRANCISCO MAGALHAES DE CASTRO;;959;23954-210;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C012737;LORRANCE DO NASCIMENTO PORTO PRODUTOS ALIMENTICIOS ME (C012737);PADRAO;1;269926990;Brasil;RJ;MANGARATIBA;;RUA;ADALBERTO PEREIRA PINTO;;484;23885-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C012098;MERCADINHO TERRA & SOL EIRELI (C012098);REDE VALOR;1;269926989;Brasil;SP;SAO JOSE DOS CAMPOS;;AV;ANTONIO FERREIRA VINHAS;;510;12247-520;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005546;SENDAS DISTRIBUIDORA S/A (C005546);ASSAI RJ;1;269926992;Brasil;RJ;Araruama;;AVENIDA;GETULIO VARGAS;;S/N;28.970-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005420;CONDE SUPERMERCADO LTDA (C005420);REDE CONDE;1;269926991;Brasil;SP;Ubatuba;;RUA;EUGENIO RUIZ;;324;11686-794;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005621;APPLE DRINKS EVENTOS EIRELI (C005621);RESTAURANTE;1;269926993;Brasil;SP;São Sebastião;;AVENIDA;DOUTOR ALTINO ARANTES;;242;11608-623;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005623;PADARIA ESQUINA DO SABOR LTDA (C005623);RESTAURANTE;1;269926994;Brasil;SP;São José dos Campos;;AVENIDA;PERSEU;;811;12230-470;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005720;S SUPERMERCADO COMERCIO DE ALIMENTOS LTDA (C005720);SUPER COMPRAS;1;269926996;Brasil;RJ;Mangaratiba;;PRAÇA;NOSSA SENHORA DA GUIA;;163;23860-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005692;MERCADO CAMPO LINDO DE SEROPEDICA LTDA (C005692);SUPER COMPRAS;1;269926995;Brasil;RJ;Rio de Janeiro;;RUA;DESEMBARGADOR PAULO ALONSO;;451;22790-540;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005954;M PEREIRA MAGALHAES & CIA LTDA - ME (C005954);PADRAO;1;269926997;Brasil;SP;SANTA BRANCA;;RUA;MANOEL NUNES DE SOUZA;;500;12380-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006153;BAIXA MOGIANA ALIMENTOS LTDA (C006153);CESTA BASICA;1;269926998;Brasil;SP;MOGI MIRIM;;R;BENEDITO ROCHA;;110;13.803-092;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006231;MERCEARIA LESSA DO PITA LTDA (C006231);REDE GRAND MARCHE;1;269926999;Brasil;RJ;Niterói;;EST;FRANCISCO DA CRUZ NUNES;;2050;24340-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006323;PROPOSITOS - TREINAMENTO & RECURSOS (C006323);OUTROS;1;269927001;Brasil;SP;SÃO JOSE DOS CAMPOS;;RUA;EUCLIDES MIRAGAIA;;548;12245820;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006295;MERCADINHO COSTA VERDE LTDA (C006295);VAREJO PEQUENO;1;269927000;Brasil;RJ;Mangaratiba;;EST;SAO JOAO MARCOS;;77;23.860-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006059;CATARINO INDUSTRIA E COMERCIO DE ALIMENTOS SLU LTDA (C006059);VAREJO PEQUENO;1;269927002;Brasil;SP;GUARULHOS;;R;ELLA KRAUSE BOEHM;;207;02.882-080;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006120;JR SUPERMERCADOS LTDA (C006120);VAREJO PEQUENO;1;269927004;Brasil;SP;Itaquaquecetuba;;R;FREI CANECA;;338;08.579-640;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006119;ALVES E JORGE COMERCIAL LTDA (C006119);RESTAURANTE;1;269927003;Brasil;SP;São José dos Campos;;AV;SAO JOAO;;506;12.242-840;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006188;GAEL SUPERMERCADOS LTDA (C006188);VAREJO PEQUENO;1;269927005;Brasil;RJ;Rio de Janeiro;;R;CEDRO ALTO;;0;23.585-390;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006342;ARAUJO E ALMEIDA PRODUTOS ALIMENTICIOS LTDA (C006342);REDE LITORAL;1;269927006;Brasil;RJ;São Francisco de Itabapoana;;AVENIDA;VEREADOR EDENITES DA SILVA VIANA;;91;28.230-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006378;JEQUITIBA COUTINHO & COUTINHO RESTAURANTE LTDA (C006378);VAREJO PEQUENO;1;269927007;Brasil;SP;SAO JOSE DOS CAMPOS;;R;AMBROSIO MOLINA;;803;12.247-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006476;NUTRY MAX COMERCIO DE PRODUTOS ALIMENTICIOS LTDA (C006476);NUTRY MAX;1;269927008;Brasil;RJ;RIO DE JANEIRO;;R;DO FEIJAO;;721;21.011-050;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006521;HJ PADUA TRANSPORTES LTDA (C006521);OUTROS;1;269927009;Brasil;SP;GUARULHOS;;AV;GUINLE;;1601;07.221-070;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006540;A P MEDEIROS MERCEARIA ME (C006540);VAREJO PEQUENO;1;269927010;Brasil;RJ;QUISSAMA;;EST;DO CORREIO IMPERIAL;;1286;28735-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006628;SUPERMERCADO UNIAO LTDA (C006628);REDE PARATODOS;1;269927011;Brasil;RJ;BARRA MANSA;;R;SAO PEDRO;;1470;27.320-400;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006698;F.E. TEIXEIRA MERCADO LTDA (C006698);REDE VILA REAL - SP;1;269927012;Brasil;SP;ITAQUAQUECETUBA;;EST;DOS INDIOS;;951;08.588-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C013056;CARREFOUR COMERCIO E INDUSTRIA LTDA (C013056);CARREFOUR SP;1;269927013;Brasil;SP;OSASCO;;AV;DR MAURO LINDEMBERG MONTEIRO;;628;06278-010;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C013141;CATARINA DE FATIMA TOSATTO PAULA LEITE EIRELI (C013141);PADRAO;1;269927014;Brasil;SP;IPERO;;AV;CASTELO BRANCO;;15;18560-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C014014;DISTRIBUIDORA DE ALIMENTOS K42 EIRELI (C014014);PADRAO;1;269927015;Brasil;RJ;SEROPEDICA;;EST;RIO SAO PAULO;;306;23890-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C015842;ACM ADMINISTRACAO DE BENS PROPRIOS E PARTICIPACOES LTDA (C015842);PADRAO;1;269927016;Brasil;SP;SAO JOSE DOS CAMPOS;;RUA;DAS ARRAIAS;;50;12246-330;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008569;TAUSTE SUPERMERCADOS LTDA (C008569);REDE TAUSTE;1;269927017;Brasil;SP;Marília;;AVENIDA;CARLOS ARTENCIO;;420-B;17.519-255;55;;;55;;;N/A;;;;;;;;;;;;;;;;;;;;;Shibata
C008620;SUPERMERCADO JK LTDA (C008620);VAREJO PEQUENO;1;269927018;Brasil;SP;Caçapava;;R;HUGO MANETTI;;275;12.283-050;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008746;VIENO COMERCIO DE CEREAIS LTDA (C008746);SUBPRODUTO;1;269927020;Brasil;SP;Guaíra;;RUA;6;;421;14.790-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008629;SANDRO CAPO GONCALEZ 50602098149 (C008629);VAREJO PEQUENO;1;269927019;Brasil;MS;Ponta Porã;;AV;MARECHAL FLORIANO PEIXOTO;;265;79.904-722;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008801;MINIMERCADO COSTA VERDE LTDA (C008801);VAREJO PEQUENO;1;269927021;Brasil;SP;São Sebastião;;RUA;JOAQUIM MANOEL DE MACEDO;;1045;11.621-660;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C009666;ANDRADE E SANTOS COMERCIO DE ALIMENTOS LTDA ME (C009666);PADRAO;1;269927022;Brasil;SP;HORTOLANDIA;;RUA;PEDRO DE AZEVEDO;;307;13186-532;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C011621;FIDELIS DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS EIRELI (C011621);VAREJO PEQUENO;1;269927023;Brasil;RJ;Araruama;;RUA;ALMIR GUIMARAES;;3;28971131;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C012603;COMERCIO DE ALIMENTOS AKITEM LTDA ME (C012603);PADRAO;1;269927024;Brasil;SP;SAO ROQUE;;ROD;PREFEITO QUINTINO DE LIMA;;1502;18136-540;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008200;ROLDAO AUTO SERVICO COMERCIO DE ALIMENTOS S/A (C008200);ROLDAO;1;269927025;Brasil;SP;Santo André;;AVENIDA;SANTOS DUMONT;;1001;09015-330;55;;;55;;;flavia.oliveira@fantasticoalimentos.com.br;;;;;;;;;;;;;;;;;;;;;Roldão
C008347;WMS SUPERMERCADOS DO BRASIL LTDA (C008347);ATACADAO RJ;1;269927027;Brasil;RJ;SÃO GONÇALO;;RUA;OLIVEIRA BOTELHO;;349;24.425-005;55;;;55;;;N/A;;;;;;;;;;;;;;;;;;;;;Atacadão RJ
C008346;SUPERMERCADO TIO BEBA LTDA - ME (C008346);REDE TIO BEBA;1;269927026;Brasil;SP;REGISTRO;;AV;DEPUTADO ULISSES GUIMARAES;;1201;11.900-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008393;KEI BARATO PADARIA CONFEITARIA E MERCEARIA LTDA (C008393);REDE KIBARATO;1;269927028;Brasil;RJ;NOVA IGUACU;;RUA;ARRUDA NEGREIROS;;10;26023-110;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008401;COMERCIAL DONA LUCIA DO JABAQUARA LTDA (C008401);VAREJO PEQUENO;1;269927029;Brasil;RJ;Paraty;;AV;JABAQUARA;;909;23970000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008438;ATACADAO S.A. (C008438);ATACADAO SP;1;269927030;Brasil;SP;SAO PAULO;;AV;SALIM FARAH MALUF;;S/N;03.157-201;55;;;55;;;N/A;;;;;;;;;;;;;;;;;;;;;Atacadão Tatuapé - C008438
C008442;WMS SUPERMERCADOS DO BRASIL LTDA (C008442);ATACADAO SP;1;269927031;Brasil;SP;ITANHAEM;;RUA;JORDAO BRAMBILLA;;2061;11.740-000;55;;;55;;;N/A;;;;;;;;;;;;;;;;;;;;;Atacadão SP
C008476;SUPERMERCADOS ALBUQUERQUE SOUZA LTDA (C008476);VAREJO PEQUENO;1;269927032;Brasil;SP;MOGI DAS CRUZES;;AVENIDA;JOSE MELONI;;295;08.773-120;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008501;DISTRIBUIDORA DE PRODUTOS NANADO LTDA (C008501);VAREJO PEQUENO;1;269927033;Brasil;RJ;Rio de Janeiro;;R;GUARAUNA;;97;21.371-010;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008657;CHURRASTOP J C DE OLIVEIRA ASSESSORIA E CONSULTORIA LTDA (C008657);PADRAO;1;269927034;Brasil;SP;Osasco;;R;COQUEIRO;;156;06.184-080;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008672;MARIO YOSHIYUKI HIRATA (C008672);SUBPRODUTO;1;269927035;Brasil;SP;Guararema;;RUA;JOSE FRANCISCO RAPOSO;;852;08.900-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008723;MARIA AP LEME DA COSTA ARMAZEM  ME (C008723);VAREJO PEQUENO;1;269927036;Brasil;SP;PEDRA BELA;;RUA;SEBASTIAO A LIMA;;22;12990-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008761;COMERCIAL BRASIL DE ATIBAIA LTDA (C008761);NAGUMO;1;269927037;Brasil;SP;Atibaia;;ALAMEDA;PROF. LUCAS NOGUEIRA GARCEZ;;2827;12.947-000;55;;;55;;;N/A;;;;;;;;;;;;;;;;;;;;;Nagumo
C005304;ZARELLI SUPERMERCADOS LTDA (C005304);REDE ZARELLI;1;269927038;Brasil;SP;Valinhos;;RUA;ANTONIO MADIA FILHO;;18;13276-010;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005309;MINI MERCADO E LANCHONETE POPULAR AP EIRELI (C005309);REDE POUP MARKET;1;269927039;Brasil;RJ;São João de Meriti;;RUA;ERONIDES MARTINS SANTOS;;570;25550-660;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005410;CONTEMPLAR COMERCIAL DISTRIBUIDORA LTDA ME (C005410);PADRAO;1;269927040;Brasil;RJ;SAO GONCALO;;RUA;CELI OLIVEIRA NASCIMENTO;;SN;24727-214;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005559;J. KAJY DISTRIBUIDORA DE CEREAIS LTDA (C005559);VAREJO PEQUENO;1;269927041;Brasil;RJ;São Gonçalo;;RUA;MINAS GERAIS;;443;24465-280;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005625;SUPERMERCADO VICALI PARATY LTDA. (C005625);CARLAO SUPERMERCADOS;1;269927042;Brasil;RJ;Paraty;;AVENIDA;DIVINO ESPIRITO SANTO;;116;23970-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005645;MERCEARIA E RESTAURANTE COME BEM LTDA (C005645);SUPER COMPRAS;1;269927043;Brasil;RJ;Nova Iguaçu;;AV;ABILIO AUGUSTO TAVORA;;24;26.297-006;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C005914;COMPANHIA BRASILEIRA DE DISTRIBUICAO (C005914);GPA  SP;1;269927044;Brasil;SP;Sorocaba;;AVENIDA;ENGENHEIRO CARLOS REINALDO MENDES;;2630;18013-280;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006348;TOROS ILHABELA STEAK HOUSE LTDA (C006348);VAREJO PEQUENO;1;269927045;Brasil;SP;Ilhabela;;AVENIDA;SAO JOAO;;187;11.630-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006456;TAVANI ROSSI E QUEIROZ LTDA  ME (C006456);PADRAO;1;269927046;Brasil;SP;CUNHA;;RUA;BENEDITO JOSE COELHO;;135;12530-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006520;SUPERMERCADO RICCO SLU LTDA (C006520);REDE VALOR;1;269927047;Brasil;SP;CERQUILHO;;AV;JOAO PILON - DE 600 A 1262 - LADO PAR;;862;18.526-070;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C008661;SUPERMERCADO VICALI PARATY LTDA. (C008661);CARLAO SUPERMERCADOS;1;269927396;Brasil;SP;Guaratinguetá;;R;PROFESSOR JOSE AMARAL MATTA;;27;12.519-410;55;;;55;;;murilo.pontes@fantasticoalimentos.com.br;;;;;;;;;;;;;;;;;;;;;Carlao Supermercado Guará - C008661
C008677;SONI SUPERMERCADOS LTDA (C008677);REDE SONI;1;269927397;Brasil;SP;São Paulo;;PC;DAMASCO COELHO DE PINHO;;20;08.122-360;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006692;MERCADO NOSSA REDE DE QUINTINO LTDA (C006692);REDE GRAND MARCHE;1;269927049;Brasil;RJ;RIO DE JANEIRO;;RUA;CLARIMUNDO DE MELO;;815;21.311-281;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006696;L R R MELO & CIA LTDA (C006696);DISTRIBUIDOR;1;269927050;Brasil;CE;MORADA NOVA;;SIT;FELIPA DE CIMA;;S/N;62.940-000;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006751;SUPERMERCADO VILA SAO PAULO LTDA (C006751);REDE PLANALTO;1;269927051;Brasil;SP;MOGI DAS CRUZES;;AV;FELIPE SAWAYA;;1366;08.840-030;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
C006791;SUPERMERCADO SOBERANO LTDA (C006791);VAREJO PEQUENO;1;269927052;Brasil;SP;CAMPINAS;;RUA;DAS VERBENAS;;18;13.050-043;55;;;55;;;;;;;;;;;;;;;;;;;;;;;;
